OBJECTID,STATEFP20,COUNTYFP20,TRACTCE20,BLKGRPCE20,GEOID20,NAMELSAD20,MTFCC20,FUNCSTAT20,ALAND20,AWATER20,INTPTLAT20,INTPTLON20,ShapeSTArea,ShapeSTLength
4293,24,031,704806,3,240317048063,Block Group 3,G5030,S,83813,0,+38.9925561,-077.0966101,138939.2109375,2039.03738904191
4294,24,031,702800,3,240317028003,Block Group 3,G5030,S,47725,0,+38.9973408,-077.0337073,79125.7109375,1157.14813645126
4295,24,031,702602,3,240317026023,Block Group 3,G5030,S,125600,0,+38.9967474,-077.0391692,208238.02734375,2213.55398009504
4296,24,031,706012,3,240317060123,Block Group 3,G5030,S,825951,29461,+39.0301126,-077.1523847,1419592.96875,6045.5585662049
4297,24,031,701005,2,240317010052,Block Group 2,G5030,S,473558,0,+39.0870875,-077.1661321,787121.30859375,5033.86037269976
4298,24,031,700901,3,240317009013,Block Group 3,G5030,S,342888,0,+39.0893050,-077.1515748,569967.5859375,4216.15536746731
4299,24,031,700313,5,240317003135,Block Group 5,G5030,S,615048,766,+39.1920010,-077.2528508,1026659.27734375,4789.48802528706
4300,24,031,700830,2,240317008302,Block Group 2,G5030,S,1315560,224,+39.1813712,-077.2480722,2192988.57421875,6812.36122490963
4301,24,031,700313,4,240317003134,Block Group 4,G5030,S,847707,0,+39.1941057,-077.2571204,1413269.125,6726.87087221491
4302,24,031,701415,1,240317014151,Block Group 1,G5030,S,783929,0,+39.0738728,-076.9858210,1302517.40625,5475.08179537192
4303,24,031,701509,5,240317015095,Block Group 5,G5030,S,184560,0,+39.0401137,-076.9855079,306364.74609375,2765.87426774735
4304,24,031,701424,3,240317014243,Block Group 3,G5030,S,829317,0,+39.0620177,-076.9446173,1377477.359375,5144.57153487532
4305,24,031,701703,1,240317017031,Block Group 1,G5030,S,325987,0,+38.9833590,-076.9956559,540260.23046875,3512.74843793455
4306,24,031,701703,2,240317017032,Block Group 2,G5030,S,312539,0,+38.9826079,-076.9872042,517966.11328125,4238.70498264913
4307,24,031,700313,1,240317003131,Block Group 1,G5030,S,155572,0,+39.2023580,-077.2572494,259423.61328125,2166.68045898298
4308,24,031,700313,3,240317003133,Block Group 3,G5030,S,508025,0,+39.2008781,-077.2487980,847123.76171875,4085.73345987764
4309,24,031,700210,1,240317002101,Block Group 1,G5030,S,2622421,9993,+39.2185344,-077.2450342,4391728.3359375,10720.6633162056
4310,24,031,700839,1,240317008391,Block Group 1,G5030,S,70716,0,+39.1134730,-077.1966996,117626.26171875,1748.9269682825
4311,24,033,801709,2,240338017092,Block Group 2,G5030,S,1229223,0,+38.8231675,-076.9603043,2028103.6484375,6695.16214219529
4312,24,033,807409,1,240338074091,Block Group 1,G5030,S,1260600,0,+39.0341040,-076.9517249,2092183.3046875,8043.27154582594
4313,24,033,806710,3,240338067103,Block Group 3,G5030,S,722348,0,+38.9895624,-076.8798281,1197367.60546875,5577.58041310285
4314,24,033,806713,2,240338067132,Block Group 2,G5030,S,483348,0,+38.9994646,-076.9055140,801419.21484375,4819.9732544793
4315,24,033,807305,2,240338073052,Block Group 2,G5030,S,1953891,0,+39.0122646,-076.9594255,3240831.81640625,8329.21223114402
4316,24,033,802803,1,240338028031,Block Group 1,G5030,S,991328,0,+38.8708497,-076.9139772,1637777.28125,6438.43524380816
4317,24,033,800105,1,240338001051,Block Group 1,G5030,S,667420,0,+39.1038427,-076.8832238,1109871.98828125,5448.31400821183
4318,24,033,806710,4,240338067104,Block Group 4,G5030,S,313761,8970,+38.9815750,-076.8720945,534835.47265625,3081.78752058778
4319,24,031,700723,2,240317007232,Block Group 2,G5030,S,65311,0,+39.1449791,-077.1944741,108733.09765625,1479.40402015622
4320,24,031,700725,2,240317007252,Block Group 2,G5030,S,204659,0,+39.1476706,-077.1910944,340751.203125,2772.67335504545
4321,24,031,700727,1,240317007271,Block Group 1,G5030,S,755799,0,+39.1376131,-077.1877298,1258034.796875,4603.80262221873
4322,24,031,702604,1,240317026041,Block Group 1,G5030,S,157878,0,+38.9953256,-077.0354944,261740.7109375,3011.55347928398
4323,24,031,702800,4,240317028004,Block Group 4,G5030,S,26957,0,+38.9984597,-077.0318580,44695.3515625,847.210843516591
4324,24,031,702603,2,240317026032,Block Group 2,G5030,S,48263,0,+38.9893788,-077.0311620,80000.8828125,1261.45623610326
4325,24,031,702501,2,240317025012,Block Group 2,G5030,S,104558,0,+38.9874349,-077.0284458,173303.8515625,1929.72033872021
4326,24,031,702101,2,240317021012,Block Group 2,G5030,S,285213,0,+39.0031881,-076.9928873,472948.39453125,3484.50767635209
4327,24,031,704000,3,240317040003,Block Group 3,G5030,S,406569,0,+39.0241869,-077.0504773,674578.6484375,3858.27048632506
4328,24,031,700210,3,240317002103,Block Group 3,G5030,S,1309776,146,+39.2336203,-077.2437838,2186304.125,7914.46411087062
4329,24,031,700818,4,240317008184,Block Group 4,G5030,S,445897,6391,+39.1798565,-077.2556386,753740.33984375,3786.48789917538
4330,24,031,700315,1,240317003151,Block Group 1,G5030,S,1008804,569,+39.2357386,-077.2645831,1684809.21484375,7825.50727937035
4331,24,031,700826,3,240317008263,Block Group 3,G5030,S,210067,21148,+39.1195770,-077.2383572,384634.1875,3817.12323808906
4332,24,031,701408,4,240317014084,Block Group 4,G5030,S,6290589,23854,+39.1211073,-077.0058836,10505773.7617188,12988.9690576279
4333,24,031,701307,2,240317013072,Block Group 2,G5030,S,7179213,60617,+39.1385464,-077.1116323,12051052.9804688,19832.293218092
4334,24,031,701426,2,240317014262,Block Group 2,G5030,S,3631727,168928,+39.1131808,-076.9207785,6322456.91796875,13463.8654386352
4335,24,031,701426,3,240317014263,Block Group 3,G5030,S,622463,585,+39.1020725,-076.9300066,1036022.140625,5743.63591631081
4336,24,031,704404,3,240317044043,Block Group 3,G5030,S,472493,144,+39.0135431,-077.1143343,783978.4921875,4136.66232943552
4337,24,031,703207,1,240317032071,Block Group 1,G5030,S,3663678,28491,+39.0540685,-077.0334936,6131414.98046875,10627.5763682031
4338,24,031,703223,2,240317032232,Block Group 2,G5030,S,2697262,40608,+39.0779601,-077.0344427,4549627.1640625,10141.3587453416
4339,24,031,703800,3,240317038003,Block Group 3,G5030,S,730246,139,+39.0337313,-077.0503569,1212273.22265625,9220.96304350004
4340,24,031,701216,1,240317012161,Block Group 1,G5030,S,682782,136,+39.0497199,-077.1182224,1133895.7578125,5179.12185845789
4341,24,031,700618,2,240317006182,Block Group 2,G5030,S,1330643,92,+39.0862778,-077.2340536,2211749.859375,7307.89404951087
4342,24,031,703222,2,240317032222,Block Group 2,G5030,S,905023,18251,+39.0700639,-077.0368552,1533853.73828125,7091.85771580782
4343,24,031,701005,3,240317010053,Block Group 3,G5030,S,888078,3692,+39.0815046,-077.1667759,1482004.6796875,5216.95159333959
4344,24,031,701317,1,240317013171,Block Group 1,G5030,S,892519,4042,+39.1668313,-077.0546892,1493635.76171875,5357.51282165626
4345,24,031,701211,3,240317012113,Block Group 3,G5030,S,339316,494,+39.1102252,-077.1590333,565219.45703125,4202.14805789242
4346,24,031,700606,1,240317006061,Block Group 1,G5030,S,658006,8812,+39.1019715,-077.2302250,1108783.95703125,4813.60144592719
4347,24,031,700838,1,240317008381,Block Group 1,G5030,S,272181,1715,+39.1080348,-077.1914302,455514.25390625,3171.78498811996
4348,24,031,700721,1,240317007211,Block Group 1,G5030,S,214446,7882,+39.1632023,-077.2057470,370334.73828125,2800.85600352359
4349,24,031,700713,3,240317007133,Block Group 3,G5030,S,682981,29142,+39.1537643,-077.2042577,1185853.08203125,5017.47245879371
4350,24,031,700726,2,240317007262,Block Group 2,G5030,S,360607,271,+39.1426101,-077.1813321,600803.640625,4770.50451057256
4351,24,031,700713,4,240317007134,Block Group 4,G5030,S,325847,2409,+39.1568499,-077.1961068,546667.3203125,3419.41636909027
4352,24,031,704804,2,240317048042,Block Group 2,G5030,S,158601,0,+38.9840807,-077.0905774,262852.67578125,2937.08345399061
4353,24,031,701424,2,240317014242,Block Group 2,G5030,S,768260,0,+39.0593664,-076.9525571,1275961.72265625,6549.97989349568
4354,24,031,702604,2,240317026042,Block Group 2,G5030,S,76143,0,+38.9913742,-077.0337034,126220.40625,1814.29641901912
4355,24,031,700616,1,240317006161,Block Group 1,G5030,S,1123650,5442,+39.1050695,-077.2495559,1877628.1484375,11203.843763547
4356,24,031,700901,2,240317009012,Block Group 2,G5030,S,635148,0,+39.0912683,-077.1568813,1055829.05859375,5198.92225823643
4357,24,031,701800,3,240317018003,Block Group 3,G5030,S,350135,0,+38.9841808,-077.0111058,580298.53515625,3030.25933481636
4358,24,031,700309,3,240317003093,Block Group 3,G5030,S,503389,0,+39.1879151,-077.2704825,839083.08203125,4144.26242087827
4359,24,031,700308,4,240317003084,Block Group 4,G5030,S,384207,0,+39.1904937,-077.2785165,640470.90625,4182.64067195134
4360,24,031,702501,1,240317025011,Block Group 1,G5030,S,228671,0,+38.9924167,-077.0287143,379073.66015625,2911.06508018787
4361,24,031,700718,4,240317007184,Block Group 4,G5030,S,639980,0,+39.1176147,-077.1768933,1064656.81640625,4477.04359077646
4362,24,031,700310,2,240317003102,Block Group 2,G5030,S,108288,0,+39.1841008,-077.2753130,180482.71875,1930.57936622972
4363,24,031,700608,4,240317006084,Block Group 4,G5030,S,3682378,126887,+39.0768472,-077.2660084,6329630.33984375,13665.1967025271
4364,24,031,700730,2,240317007302,Block Group 2,G5030,S,1053469,6676,+39.1623548,-077.1803943,1765855.31640625,5790.066817324
4365,24,031,700838,2,240317008382,Block Group 2,G5030,S,2162050,33401,+39.1034094,-077.2024124,3650773.546875,9398.82999218849
4366,24,031,700314,2,240317003142,Block Group 2,G5030,S,1466359,2981,+39.2091281,-077.2576931,2450591.421875,8376.44581784946
4367,24,031,700730,1,240317007301,Block Group 1,G5030,S,725554,932,+39.1618533,-077.1686197,1210048.62109375,4761.52357413046
4368,24,031,700835,3,240317008353,Block Group 3,G5030,S,577645,3445,+39.2083835,-077.2371818,969123.03515625,4664.11056513118
4369,24,031,700826,4,240317008264,Block Group 4,G5030,S,521328,46002,+39.1134804,-077.2358918,943740.65625,5175.19771519408
4370,24,031,706008,1,240317060081,Block Group 1,G5030,S,3554863,1069,+38.9922536,-077.2193192,5894663.50390625,11938.2814918891
4371,24,031,700732,1,240317007321,Block Group 1,G5030,S,983342,0,+39.1250905,-077.1882874,1636204.046875,6379.84339881157
4372,24,031,700618,1,240317006181,Block Group 1,G5030,S,751449,14881,+39.0885851,-077.2197861,1273853.30078125,5130.74961369335
4373,24,031,701219,2,240317012192,Block Group 2,G5030,S,1359992,876,+39.0610974,-077.1065950,2260170.84765625,11266.5440920386
4374,24,031,700103,4,240317001034,Block Group 4,G5030,S,7432149,23380,+39.1837025,-077.1271778,12425862.2109375,21066.0410132427
4375,24,031,700733,2,240317007332,Block Group 2,G5030,S,1146666,18003,+39.1551391,-077.2198710,1939636.52734375,8386.19794298273
4376,24,031,701211,4,240317012114,Block Group 4,G5030,S,1622928,3380,+39.1019294,-077.1478348,2704244.21484375,8449.17919606977
4377,24,031,701316,3,240317013163,Block Group 3,G5030,S,3825861,21660,+39.1571224,-077.0388046,6407983.15625,15198.2054475653
4378,24,031,700819,2,240317008192,Block Group 2,G5030,S,826134,37937,+39.1666380,-077.2488360,1439473.46484375,5871.21180289679
4379,24,031,701222,2,240317012222,Block Group 2,G5030,S,249296,0,+39.0422831,-077.1187334,413844.203125,2660.36269329812
4380,24,031,701223,1,240317012231,Block Group 1,G5030,S,548501,0,+39.0330246,-077.1102229,910304.03515625,4192.5393298367
4381,24,031,701211,6,240317012116,Block Group 6,G5030,S,316902,0,+39.1096658,-077.1551544,527073.8203125,4053.46651666276
4382,24,031,701214,1,240317012141,Block Group 1,G5030,S,517709,0,+39.0276670,-077.0951541,859073.546875,5411.60084368761
4383,24,031,703222,1,240317032221,Block Group 1,G5030,S,704485,0,+39.0640971,-077.0453892,1170199.8203125,4578.38565380787
4384,24,031,700317,1,240317003171,Block Group 1,G5030,S,24522056,2028914,+39.2197887,-077.3055511,44291679.671875,34058.8562518492
4385,24,031,700209,3,240317002093,Block Group 3,G5030,S,12551558,35406,+39.2260043,-077.2181851,21003316.8515625,26772.5383724954
4386,24,031,700209,1,240317002091,Block Group 1,G5030,S,4613977,10284,+39.2465074,-077.2171990,7720742.8359375,15410.6988980902
4387,24,031,700209,2,240317002092,Block Group 2,G5030,S,1667254,1667,+39.2620926,-077.2289727,2787768.203125,6878.9545859979
4388,24,031,700318,1,240317003181,Block Group 1,G5030,S,11566193,25297,+39.2650337,-077.2631573,19363604.6132812,21784.1934874513
4389,24,031,700315,2,240317003152,Block Group 2,G5030,S,4649822,8779,+39.2500363,-077.2474428,7778818.5,12842.8890225012
4390,24,031,701316,4,240317013164,Block Group 4,G5030,S,9090499,31874,+39.1586446,-077.0066759,15195092.90625,21128.3179172271
4391,24,031,700317,2,240317003172,Block Group 2,G5030,S,22268722,59664,+39.2605683,-077.2906786,37304849.4804688,30315.0921493018
4392,24,031,700314,1,240317003141,Block Group 1,G5030,S,1299468,298,+39.2141140,-077.2616193,2168174.1875,7550.6950981126
4393,24,031,700316,2,240317003162,Block Group 2,G5030,S,2118010,5144,+39.2307697,-077.2763298,3543300.22265625,10962.9826758385
4394,24,031,700316,1,240317003161,Block Group 1,G5030,S,2420358,6210,+39.2228933,-077.2660793,4048573.2734375,11119.5784029711
4395,24,031,705000,6,240317050006,Block Group 6,G5030,S,306969,0,+38.9954765,-077.0918721,508916.69140625,3232.97427726444
4396,24,031,702503,1,240317025031,Block Group 1,G5030,S,81893,0,+38.9956608,-077.0307581,135770.234375,1616.10343800743
4397,24,031,705000,5,240317050005,Block Group 5,G5030,S,1298567,175,+38.9989751,-077.1023039,2153422.74609375,6313.66582170974
4398,24,031,703208,4,240317032084,Block Group 4,G5030,S,1694948,35872,+39.0538890,-077.0165507,2874210.94921875,9013.39760402259
4399,24,031,700728,2,240317007282,Block Group 2,G5030,S,1332088,0,+39.1303357,-077.1797342,2216813.87890625,5960.25097965001
4400,24,031,702700,5,240317027005,Block Group 5,G5030,S,1225788,29382,+39.0088463,-077.0607893,2081447.75,11549.6881034792
4401,24,031,701425,2,240317014252,Block Group 2,G5030,S,3940114,29220,+39.0504895,-076.9597374,6590528.19140625,14296.8119626074
4402,24,033,800218,3,240338002183,Block Group 3,G5030,S,1359106,0,+39.0689759,-076.8634425,2257882.70703125,8605.16870858975
4403,24,033,800216,2,240338002162,Block Group 2,G5030,S,1392013,4520,+39.0597361,-076.8543970,2319504.65234375,6567.45356280961
4404,24,033,800218,1,240338002181,Block Group 1,G5030,S,166204,0,+39.0697895,-076.8557164,276120.78125,3507.39684281545
4405,24,033,800217,1,240338002171,Block Group 1,G5030,S,1427444,2424,+39.0613854,-076.8442771,2374834.234375,7018.08558401794
4406,24,033,800218,2,240338002182,Block Group 2,G5030,S,561364,0,+39.0700518,-076.8500004,932621.8828125,4003.64855046921
4407,24,033,800410,4,240338004104,Block Group 4,G5030,S,1074333,0,+39.0067777,-076.7871110,1781672.9375,6791.16602785035
4408,24,033,803514,3,240338035143,Block Group 3,G5030,S,2588851,4818,+38.9063190,-076.8438245,4289161.37109375,9881.40233555296
4409,24,033,803608,2,240338036082,Block Group 2,G5030,S,1387365,8391,+38.9508084,-076.8465579,2311131.73046875,6322.11925831898
4410,24,033,800522,1,240338005221,Block Group 1,G5030,S,1525740,3012,+38.8953210,-076.7507303,2527538.44921875,6756.66928908797
4411,24,033,800522,2,240338005222,Block Group 2,G5030,S,3220438,0,+38.8860013,-076.7496077,5322746.7578125,13648.1713385841
4412,24,033,801105,1,240338011051,Block Group 1,G5030,S,1343955,0,+38.8047738,-076.9009773,2215751.37890625,10328.0773043325
4413,24,033,807500,3,240338075003,Block Group 3,G5030,S,1718264,30881,+38.9513907,-076.9366398,2896230.72265625,9438.18833075069
4414,24,033,801106,3,240338011063,Block Group 3,G5030,S,1359949,0,+38.7965792,-076.8913834,2242129.08203125,6213.9210515177
4415,24,033,800216,1,240338002161,Block Group 1,G5030,S,1658872,13017,+39.0601902,-076.8712881,2777002.84765625,6634.54583485418
4416,24,033,800217,2,240338002172,Block Group 2,G5030,S,1480229,3095,+39.0476621,-076.8514748,2462819.63671875,7413.84769768817
4417,24,033,800609,2,240338006092,Block Group 2,G5030,S,7583526,74296,+38.8545077,-076.7103400,12644433.1015625,15606.9839846409
4418,24,033,803528,4,240338035284,Block Group 4,G5030,S,859387,86809,+38.9031735,-076.8167700,1564571.25,5862.96458492335
4419,24,033,980000,1,240339800001,Block Group 1,G5030,S,5357616,30777,+38.9936953,-076.9445325,8932450.55078125,18157.4037664364
4420,24,033,805904,1,240338059041,Block Group 1,G5030,S,738446,0,+38.9990906,-076.9762035,1224371.77734375,5009.25822153507
4421,24,033,803403,3,240338034033,Block Group 3,G5030,S,253030,1539,+38.9236019,-076.8734701,421173.7578125,4100.14049644211
4422,24,033,803403,1,240338034031,Block Group 1,G5030,S,661149,2820,+38.9162453,-076.8794672,1098293.69921875,6392.95497609221
4423,24,033,803403,4,240338034034,Block Group 4,G5030,S,829736,0,+38.9186926,-076.8673944,1372639.73828125,5728.81229059235
4424,24,033,801310,3,240338013103,Block Group 3,G5030,S,15110991,44028,+38.6669250,-076.9511608,24896732.8710938,31554.3707346092
4425,24,033,801004,3,240338010043,Block Group 3,G5030,S,12446764,79808,+38.7250838,-076.8513765,20611307.1523438,20440.9043445791
4426,24,033,800206,3,240338002063,Block Group 3,G5030,S,366193,0,+39.0522076,-076.8385094,608069.11328125,4191.6194437707
4427,24,033,806713,3,240338067133,Block Group 3,G5030,S,282165,0,+39.0013200,-076.8990481,467871.859375,3984.54022365166
4428,24,033,803519,2,240338035192,Block Group 2,G5030,S,865046,6222,+38.8954000,-076.8507755,1440566.21484375,6856.47389249361
4429,24,033,803528,2,240338035282,Block Group 2,G5030,S,1940225,21344,+38.9095356,-076.8207298,3244399.08203125,8247.01232924717
4430,24,033,804801,3,240338048013,Block Group 3,G5030,S,101412,0,+38.9445773,-076.9693038,167888.1953125,2068.77560684666
4431,24,033,803403,2,240338034032,Block Group 2,G5030,S,245783,0,+38.9161915,-076.8719855,406574.8125,2724.17182246788
4432,24,033,803516,3,240338035163,Block Group 3,G5030,S,2082329,26749,+38.9516657,-076.8235204,3492238.5703125,9064.03102133827
4433,24,033,802002,4,240338020024,Block Group 4,G5030,S,534742,0,+38.8490311,-076.9153661,882914.171875,4767.56268449758
4434,24,033,803516,2,240338035162,Block Group 2,G5030,S,484790,1178,+38.9539885,-076.8109007,804709.66015625,3914.2568498997
4435,24,033,800516,3,240338005163,Block Group 3,G5030,S,762799,35373,+38.9403223,-076.7344718,1321202.97265625,4820.00430990575
4436,24,033,803528,1,240338035281,Block Group 1,G5030,S,1413311,2734,+38.9147405,-076.8038295,2342308.93359375,6615.51955931077
4437,24,033,807500,1,240338075001,Block Group 1,G5030,S,600261,0,+38.9608124,-076.9450781,994189.27734375,5183.67142742399
4438,24,033,801106,1,240338011061,Block Group 1,G5030,S,12927854,88621,+38.8098033,-076.8691578,21465627.828125,21829.392644065
4439,24,033,807500,2,240338075002,Block Group 2,G5030,S,762479,15144,+38.9499129,-076.9512306,1287574.73828125,5099.44364827627
4440,24,033,800518,1,240338005181,Block Group 1,G5030,S,7412983,160610,+38.9295070,-076.7691425,12534250.9882812,15058.1389662368
